content,rating
"bước đầu thì đóng gói rất cẩn thận. vận chuyển rất đúng hạn
còn chất lượng phải lâu dài mới đánh giá được",4
"giao hàng nhanh, sản phẩm dùng tốt, thấy hiệu quả rõ sau khi sử dụng",4
"mình khá thích dùng sản phẩm này. tuy nhiên khá ít nên nhanh hết
tiki đóng gói cẩn thận",4
Đơn hàng #383466336 từ ng 12 đến 22 vẫn chưa thấy giao hàng v,4
"Chai nhỏ 50ml rất thuận tiện cho bạn nào muốn dùng thử, lại phù hợp khi đi du lịch. Mình dùng thấy rất dịu nhẹ, không gây nhờn rít, rửa mặt xong sẽ thấy mặt sáng lên nhưng chỉ là cảm giác nhất thời thôi nhé. Phù hợp với tất cả mọi người, vì khá nhẹ nên chỉ có thể làm sạch chứ mình chưa thấy chức năng nào khác rõ rệt !",5
"gel rửa mặt của la roche-posay dịu nhẹ, chất gel màu trắng trong, đánh không bị lên nhiều bọt quá, rửa xong không bị quá căng khô rít gì cả, độ sạch cũng vừa phải, dù sao có kem chống nắng thì cứ nên double cleansing.",5
Hơi thất vọng với Tiki khi giao hàng chỉ còn 2 tháng sử dụng nữa thôi!!!,1
"Cảm thấy ĐÂY LÀ SẢN PHẨM CHÁN NHẤT TRONG CÁC SẢN PHẨM. Giá rất hạt dẻ 50k mua đợt khuyến mãi, cũng may mua đợt KM không thì bồ tèo. Mùi như nước rửa bát. Oke, chấp nhận mùi vậy luôn vì nghĩ đặc tính sản phẩm. Tuy nhiên KHỒNG!! Dùng xong bị ngứa mặt điên đảo, lại cứ nhờn nhờn trên mặt rất kinh. TRÁNH XA RA NHÉ ANH EM!!! (Bù lại mấy sản phẩm xịt khoáng vs tẩy trang của La Roche thì lại TUYỆT!! Không hiểu sao lại phát minh ra cái SRM như này.)",1
"Bỏ qua các b dưới chê bai, mình vẫn quyết định cho e này 1 cơ hội vì danh tiếng, lời khen về hãng ngay khi tiki sale. Nhưng:
- Cái mùi sp này thật kinh dị, như mùi nhựa, cứ nghĩ là do ko có hương liệu cơ, nhưng ko phải, bữa nào ko xài toner là y rằng nó kéo đến gần 10' mới bay hết :/
- Da đổ dầu nhiều hơn chút so với 2 loại khác đang dùng :/
- Màu sp quá khó nhìn dưới ánh đèn led, trắng trong, chả biết đổ ra bao nhiêu nữa :/",2
"Mình thuộc loại nhạy cảm vs môi trường đây, có nhiều bạn nói bọt ít quá, nhưng các dòng dược mỹ phẩm đa số làm ít bọt mà
Mình thấy ổn, không lên mụn, rửa ra có bọt nhiều (bản thân mình thấy v). Chai nhỏ gọn, đi du lịch ngắn rất tiện luôn, lúc mình mua được giá sale nên vô cùng tiết kiệm luôn ý",5
"k có hộp riêng, trần trụi có mỗi cái lọ. mình đã dùng sp nay 1 lần, thấy dc nên mua tiếp, nhưng hình như mua k đúng chỗ cũ, thấy sp k dc trong giống trc, gel k đặc mà lỏng hơn, mùi cũng nồng hơn nữa",2
"Mình cực thích srm này. Da mình thuộc loại da siêu dầu, mụn bọc nữa, rửa xong ráo mướt thích lắm. Tầm 3 tiếng sau mới đổ ít dầu vùng chữ T thôi. Các loại srm khác k hợp với mình bằng loại này đâu. Đã dùng qua chai thứ 2 và chắc chắn sẽ mua tiếp.",5
Không hiểu vì sao sản phẩm có mùi hương không được giống với chai mình đã sử dụng. vì mình đã dùng loại này quen rồi nên giờ tự nhiên thấy có mùi không giống lắm nên cũng không biết có bị sao không nữa.,3
"mình xài các sản phẩm của nhãn hiệu này được 6 tháng rồi và rất hài lòng, vẫn đang sử dụng và săn hàng khuyến mãi hàng tháng. cảm ơn Tiki",5
"Giao hành nhanh! 
Sản phẩm dùng tốt, hơi khô da nếu bạn nào da khô. Phù hợp cho da dầu mụn. 
Giá tốt, ship hàng nhanh, sẽ tiếp tục ủng hộ Tiki!",5
"Hài lòng tuyệt đối, sẽ ủng hộ dài dài, sản phẩm không gây dị ứng",5
"Giao hàng quá chậm, tới h vẫn chưa nhận được hàng.
Nếu ko nhanh được thì ngày hẹn nhích xa ra, bảo mai giao mà mốt vẫn chưa có là sao???",2
"kiềm dầu rất tốt,  dịu nhẹ k bị kích ứng,  thích hợp cho ai da dầu nhạy cảm,  còn những bạn da khô dùng thì sẽ khô lắm.",5
"rửa xong da mặt không căng cứng như những loại khác, mà vẫn có tác dụng làm sạch, mình hay dùng với máy rửa mặt.",5
La Roche-Posay là 1 thương hiệu mỹ phẩm nổi tiếng dành cho da nhạy cảm nên mình rất yên tâm và tin tưởng.,5
"Hàng gói kĩ,không cấn mốp,chất lượng sản phẩm rất tốt,mong tiki có nhiều chương trình giảm giá hơn nữa",5
Đóng gói cẩn thận và giao hàng nhanh. Chất lượng sản phẩm tốt . Hiệu quả thấy rõ sau 1 tuần dử dụng,3
"mùi hắc, dùng khô da, không cảm thấy sạch da, không đỡ được nhờn, lượng bọt ít phải lấy rất nhiều",1
Sp này tôi nghĩ da thiên hướng dầu sẽ thích hợp hơn. Tôi không nghĩ da thiên khô sẽ phù hợp đâu ạ,5
"Dùng sp ko những ko hết mụn mà mặt còn nhiều mụn hơn , thất vọng về sp",1
"San pham co mui thom de chiu, rua mat rat sach, nho gon de dang mang theo. Tiki giao hang nhanh, dong goi can than.",5
"Sản phẩm rất tốt, dịu nhẹ, k làm căng da sau khi rửa mặt, mùi thơm nhẹ nhàng",5
"tiki giao hàng đúng hạng
sữa rửa sạch nhưng da không bị khô",5
Đây là sữa rửa mặt mà mình ưng ý nhất từ trước tới giờ,5
mình dùng thấy da khô. mịnh bị mụn cám vùng cằm nhưng cũng k thấy giảm,2
"giao hàng nhanh ... ......... phục vụ tốt 
   cảm ơn tiki",5
"Mình dùng thấy bình thường, có lẽ da mình k hợp dòng sản phẩm này lắm",3
kích thước bé hơi cute nhưng lần đầu rửa đã trót yêu em này ahihi,5
"Mát lạnh, không có mùi, làm sạch không gây khô da khi rửa xong, nhưng kìm dầu không được tốt.",4
"hàng chuẩn, xài ok, check code đúng hàng chính hãng, giá hợp lý, sẽ ủng hộ shop tiếp nha",5
"Sản phẩm tạo bọt vừa phải, mùi thơm dễ chịu, rửa xong cảm giác sạch sẽ mịn màng.",5
"Rất thích sửa rửa mặt Naruko. Mình đã xài loại chiết xuất cây phỉ rất thích , giờ mua thử loại này cũng thích luôn. Giao hàng nhanh.",5
"Sản phẩm tốt mùi nhẹ, sử dụng da mặt sạch và sáng. Cho 5 sao",5
"sản phẩm đóng gói chắc chắn, dùng ok",5
"Giao nhanh, thơm",5
Trước tiên về phần đóng gói hơi tệ... chỉ quấn bằng tờ giấy mà bị rách nữa chứ... nhìn te tua dã man... cái nắp chai hơi bị cũ... nhưng sản phẩm cực kì chất lượng... mới rửa lần đầu da mặt mịn màng sờ êm tay lắm!!!! khuyến khích shop cho 5 sao!!!!,5
"sản phẩm dùng tốt, đóng gói chất lượng, không gây kích ứng da, giao hàng nhanh,quan trọng là có hiệu quả, không làm da quá tải sau khi sử dụng, da không quá căng sau mỗi lần rửa mặt, nên kết hợp dùng với gel trị thâm giúp sáng da. thanks shop nhiều",5
sản phẩm tốt. đóng gói cẩn thận. hạn sủ dụng dài. giao hàng nhanh,5
"Bọt rửa mặt ngon, sạch tốt, da chỉ hơi khô chút",5
"Giao hàng nhanh, đúng sp",5
"Sản phẩm ok nhé
? Like !!!!!!!!!!!!!!!!!!
Giao hàng nhanh, nhân viên thân thiện nhiệt tình
Tikinow tuyệt với",5
"Dễ xài nhưng hơi hao. Phù hợp vs ng bận rộn, bỏ dc buoc tạo bọt",5
"rất hài lòng. vận chuyển nhanh, giá hợp lý.",5
"Sạch,thơm nhẹ,ko kích ứng",5
"Giao hàng nhanh, chất lượng mh chưa dùng nên chưa có đánh giá. Gửi shop 5 sao trc nhé",5
Đóng gói đúng chất Tiki. Cảm ơn Tiki.,5
"giống hình, chai to lắm nhá",5
"giao hàng nhanh, đóng gói ổn, sản phẩm cần dùng theo thời gian để có kết quả tốt nhất!",5
tạo bọt tiện. rẻ hơn mua siêu thị,5
"Sản phẩm phù hợp với những bạn nào mà có làn da nhạy cảm, mùi thơm nhẹ, có rất nhiều bọt nhưng k bị khô da.",5
Tiki giao rất nhanh! vừa chiều hôm qua đặt mà sáng nay đã nhận được,5
Mình xài sản phẩm này gần 5 năm nay rồi á. Thường mình hay ra siêu thị mua. Lần đầu mua sản phẩm này ở Tiki,5
"đóng gói hàng cẩn thận, giao hàng nhanh, chất lượng ok",5
Mình rất thích dùng dạng bọt như thế này. Xài rất tiện và cũng mềm mịn. Dịch vụ giao hàng tiki rất tốt,5
"giao hàng nhanh, date xa",5
sản phẩm dùng tốt dịu không kích ứng,5
dùng rất phù họp đã hết mụn,5
hàng đẹp,5
Thoa lên da có cảm giác mát lạnh cực kì đã,5
Đã mua nhiều lần và recommend bạn bè sử dụng nhiều,5
Chai này mình dùng lâu rồi. Cảm giác rất sạch. Giá cả hợp lý nữa,5
"Rất hài lòng,mong tiki tiếp tục phát triển trong tương lai gần",5
giao hàng nhanh sản phản rất tốt mn da dầu nên mua về sử dụng,5
sản phẩm xài tốt. giao hàng nhanh,5
tôi thích sản phẩm này vì acnes của rohto công ty uy tín nổi tiếng lâu năm tôi xài khi còn học phổ thông. sạch mụn da mịn. giá tốt. dễ mang theo. bao bì sạch. nhỏ gọn.,4
"Dung dịch tạo bọt tốt. Tuy nhiên, da không hợp với salicylic acid (bị viêm hoài không có đỡ) nên sẽ không mua lại.",3
"mình dùng hợp da, dùng lên man mát da mặt mà dịu nốt mụn, rửa cũng dịu nhẹ",4
bị bung nắp do vận chuyển,4
"ph quá cao, k nên dùng, ai đang dùng thì nên bỏ đi, hư da đấy",1
hình thức thì ok nhưng k thấy tác dụng lắm,2
về bản thân mình dùng sp này không thấy hiệu quả lắm!!!,2
sản phẩm này mua ngoài siêu thị có 57k thui mn à :)),4
"dùng ok, sạch được da mặt.",4
"hàng đẹp, nhìn chất lượng, còn nguyên tem niêm phong, đóng hộp chắc chắn, test được hàng chính hãng, chưa sử dụng nên chưa biết.",5
"Không có bọt, không gây khô căng da. Rửa xong thấy da mềm mịn hẳn",5
"Hàng chính hãng giá cũng đâu có rẻ rúng gì mà Ko pack cho tử tế được. Quá thất vọng luôn. Chỉ đóng gói như vậy thôi chứ k có được miếng quấn giảm áp lực lên sp nữa. Mỹ phẩm cơ mà!, hy vọng các bạn rút kn",3
Giao hàng ko đúng mẫu mã đã đặt,1
"Hàng ok, giao hàng nhanh, đặt tối sáng có rồi nhưng mà ghi 220g sao giao thành 190g rồi shop?",4
Tuýp SRM không có tem niêm phong.,3
Hàng cực tốt giá cả phải chăng,5
"Làm sạch, dễ chịu, không kích thích dị ứng da",5
Giá OK sản phẩm chất lượngp,5
"2 combo có hàng tặng mà chẳng thấy tặng đâu, còn ghi k thể hiện thế thà k để cho xong",1
"Tiki giao hàng cực nhanh. Sản phẩm lướt trên mặt rất mịn, rủa xong mặt thoáng sạch, ẩm mượt. Mình dùng thêm xịt khoáng của Laroche Posay ngay sau khi rửa mặt phải nói là cực thích. Mùi của sản phẩm giống với SRM Nomardem màu xanh nhạt của Vichy nhưng kem đặc hơn. Trước giờ thử qua nhiều SRM rồi nhưng chai này là một trong những srm mình thích nhất (y)",5
"Da mình thuộc dạng da hỗn hợp và rất nhạy cảm, nên rất khó để tìm được một loại sữa rửa mặt phù hợp. Mình đã từng thử qua nhiều loại sữa rửa mặt nhưng chưa loại nào làm mình cảm thấy ưng ý như loại này. Khi rửa chỉ cần một lượng nhỏ như hạt đậu là tạo bọt rất nhiều rồi. Sữa rửa mặt không mùi, rửa êm, sạch mà lại không hề làm khô da nhé.Đây là một sản phẩm chất lượng và rất phù hợp với những bạn có làn da hỗn hợp, nhạy cảm như mình. Sẽ mua thêm vài sản phẩm của hãng này nữa để dùng!",5
"Mình thích dùng sữa này hơn loại gel rửa mặt vì nặn ra 1 phần nhỏ đánh lên là rửa sạch mặt, tiết kiệm hơn dùng gel. Tuy nhiên dòng sữa này dạng dịu nhẹ bạn nào mặt nhiều dầu quá khi thoa lên mặt sẽ không thấy bọt.",4
Sữa rửa mặt làm sạch không làm khô da. Không thấy bị dị ứng hay có vấn đề gì với da. Mình cần thêm thời gian tại cũng mới dùng. Nếu hài lòng hơn sẽ tiếp tục sử dụng trong thời gian dài. Thấy hài lòng về khoản giao hàng của tiki. Nhanh và rẻ,4
Hàng giao khá nhanh. Chất lượng tốt. Sẽ sử dụng tiếp tục lâu dài,4
"Mình dùng đến chai thứ 2 rồi
Chai đầu tiên mua ở nhà thuốc tây
Chai mua của tiki cũng có tem chống giả của eucerin, màu và mùi giống chai đầu tiên mình dùng thấy tốt nên cũng an tâm. 
Hạn sử dụng còn rất xa.
Mình dùng với máy thấy tạo bọt vừa phải ,da được sạch và nhẹ nhàng hơn rất nhiều, nhưng không bị khô, căng.
Sẽ tiếp tục mua lại sp này trên tiki.",5
"Sửa rửa mặt dành cho da dầu, dùng xong da không bị khô, kiểm soát dầu tốt. Đây là chai thứ 3 mình sử dụng. Mua ở shop lúc giảm giá sâu, còn được tặng thêm khẩu trang nữa. Sp có tem phụ ạ",5
"Đóng gói cẩn thận, mình đã từng dùng sản phẩm loại này rồi nên khá yên tâm về chất lượng.",5
"Tương tự như srm lrp, nhưng ít gây khô da hơn.",5
Sản phẩm chính hãng. Có tem dán trên chai. Mình mua cho vợ. Hàng của tiki,5
Rửa sạch. hợp với da mình. mĩnh đã mua thêm.          .,5
"Sản phẩm k làm khô da, kiềm dầu tốt, tuy nhiên để đạt hiệu quả cao nên tẩy trang sạch trước khi dùng sữa rửa mặt.",4
sản phẩm thì khỏi phải bàn cãi nữa vì trong SRM có những cái hạt gì đó làm đã mặt và massage mặt nữa cực kì thích thú giao hàng rất nhanh❤,5
"Mình dùng sản phẩm này để tẩy tế bào chết 3 ngày 1 lần, hạt không to matxa cũng ok lắm, rửa xong thấy da mặt láng mịn, vẫn giữ độ ẩm cho da. Sẽ cân nhắc mua lại sau khi dùng hết nhưng tuýt này cũng khá to chắc dùng lâu lắm.",5
"Mình mua sản phẩm vì review khá tốt trên Tiki + thương hiệu Mỹ. Mua về xài thử hơn tháng thì mình thấy khá hài lòng: đây là sữa rửa mặt tẩy tế bào chết nên nhìu hạt cát, 1 tuần xài tối đa 3-4 lần thôi, rửa thấy mặt sạch( nhưng ko căng cứng nha), mùi thơm dễ chịu, mụn đầu đen cũng giảm chút xíu đó. Rửa mặt xong bạn nên dùng thêm nước hoa hồng (toner) để se khít lỗ chân lông và dưỡng da nữa.
Nói chung so với mức giá vậy thì quá hài lòng.",5
"Mùi đào thơm rất dễ chịu, dễ dàng lấy đi lớp tế bào chết. Giá cực kỳ rẻ nữa, và chai cũng khá bự. Tuy nhiên hình như có sai về mặt chú thích sản phẩm, đây là tẩy tế bào chết chứ không đơn thuần là sửa rửa mặt. Chỉ nên dùng tối đa 2 lần / 1 tuần. Có vẻ như nhiều người nhầm lẫn.",5
Mình trước mua hàng UK hay Us em này nổi tiếng lắm nhưng thấy tiki bán rẻ quá ah nhưng trúng đợt sale cứ mua thử xem sao. Về xài thấy ưng quá ah. Vì là scrub nên chỉ nên xài 2-3 lần/ tuần lọ to 170g bao h mới hết đây. Nên mình bảo chồng mình dùng cùng. Lọ to lắm và có hạt tẩy da chết cảm giác sạch lắm thơm nhẹ nhàng.,5
"Sản phẩm công dụng tẩy tế bào chết khá tốt, tẩy xong rất mịn da, ko bị kích ứng, mùi thơm nhẹ, dễ chịu, vì 1 tuần mình dùng khoảng 2 lần thôi nên dùng dc khá là lâu, đến h vẫn chưa hết ^^",5
"Giá của st ives của tiki rẻ hơn bên ngoài rất nhiều nếu mua vào dịp giảm giá và nguồn gốc rõ ràng nên mình rất thích. Sữa rửa mặt thơm nhẹ ,đóng gói cẩn thận, rửa mặt xong da mịn sờ rất thích nhưng hạt to và thô nên chà mạnh dễ xước da nên không nên dùng với ai da mỏng với nhạy cảm . vote cho 5sao",5
"Mình đã dùng sữa dưỡng thể của hãng và rất thích nên đợt sale vừa rồi đã quyết đinh rinh em này về dùng tiếp. Không ngoài mong đợi, sản phẩm dùng rất hợp ý mình, mùi thơm dịu nhẹ, dùng xong cảm giác da láng mượt. Tốt. Điểm trừ duy nhất là các hạt sub hơi thô và to nên khi mát xa hơi khó chịu chút xíu. Nhưng ko sao. Về cơ bản là oke.
Tiki đóng hàng cẩn thận, chắc chắn, sản phẩm hạn sd dài, tuýp sữa rất mới. Rất hài lòng về sản phẩm này tại tiki.",5
"Sữa rửa mặt rất ok. Công nhận tiki giao hàng nhanh quá, mới đặt lúc hơn 11h đêm qua mà 2h đã có shipper gọi
Sửa mặt xong k thấy căng da.nhìn chung là rất ưnggg",5
"Mình mua sản phẩm này và đã dùng thử được 1 tuần. Nhận xét:
Sản phẩm này dùng rất tốt. Sau khi dùng da rất sạch,ko bị rít hay gì cả
1 tuần mình dùng 3 lần. Cảm thấy rát ưng ý với sản phẩm
Về cách giao hàng của Tiki thì rất nhanh và đóng gói rất cẩn thận
Sẽ tiếp tục ủng hộ Tiki",5
"Hạt to matxa cảm giác rất đã, mùi hương nhẹ nhàng, sau khi dùng sữa rửa mặt cảm thấy khá thoải mái.
Mình thấy khá ok, không cảm giác rát mặt như trước kia dùng sản phẩm khác, hộp khá to, dùng đc lâu, tiết kiệm ;)
Nói chung sản phẩm ok cho các bạn tin dùng đó ạ!",5
"- Đọc và xem video phản hồi về sản phẩm trên Tiki và các trang Web khác cả trong lẫn ngoài nước đều khen sản phẩm này rất nhiều. Thực tế đúng như vậy, tẩy da chết này mùi thơm thích lắm, dạng hạt khi rửa mát xa nhẹ lấy đi các vảy da chết trên bề mặt da mặt lẫn da tay (do dùng tay). Lần đầu sử dụng mình thấy hạt to, nhưng sau quen dần lại thích vì mỗi lần mát xa mặt đã ngứa lắm ^^. Rửa xong da mịn, láng o, vẫn còn thoảng mùi mơ.
- Tuần mình dùng 2 lần do sản phẩm là dạng ""scrub"" để tẩy da chết chứ không phải là sữa rửa mặt như nhãn dán dịch ra tiếng Việt, điều này dễ gây hiểu lầm cho người khác vô tình ngày nào họ cũng dùng 2 lần sáng tối --> mài mòn da. 
- Sản phẩm hoàn toàn không diệt mụn, không làm se lỗ chân lông, không khô da, không có bọt, không paraben.
- Mình đã giới thiệu sản phẩm này cho rất nhiều người quen mua và dùng vì bản thân mình hài lòng với sản phẩm này. 
- Có 1 điểm mình cũng băn khoăn như 1 số bạn là giá sản phẩm này tại Tiki bán rẻ hơn các cửa hàng mỹ phẩm, siêu thị tới vài chục ngàn, nhưng so với giá bán tại Mỹ thì hoàn toàn phù hợp.",5
"tốt , dùng xong cảm giác da mịn , không bị bào mòn như các loại sữa khác , có điều có các hạt , sử dụng hơi khó chịu , sợ trầy da mặt,với cả sẳn phẩm ít bọt",5
Mình sử dụng thấy SRM này rất tốt rửa xong thấy da mịn cũng bớt hẳn mụn nhưng mà do sản phẩm không ghi NSX và HSD nên mình không biết cũng hơi lo còn CSD thì cũng không ghi rõ hai ba lần tuần làm mình ngày nào cũng xài không biết có hư da không nhưng được cái có thể SD được cho body nên cho năm sao,5
"Ôi sản phẩm quá tuyệt luôn ý. Vừa mở hộp ra là nghe mùi thơm bay ra rồi. Mình dùng thử thấy có hạt tẩy da chết rất ok, lại không chứa parapen. Chai thì to ơi là to luôn. Nói chung mình hài lòng mọi mặt về sản phẩm này ^^! Chắc khi dùng hết mình sẽ mua thêm 1 chai nữa",5
ai hop se tot.rieng toi rua 1.2 lan ko dung nua.vi da bi ra dau,5
"Mình dùng thử sản phẩm này khi thấy tiki giảm giá, khi Tiki giao hàng vừa mở túi bảo vệ ra mình cảm nhận ngay một mùi thơm rất dễ chịu, tuýp lại khá to, khi sử dụng thì do hạt massage hơi to và cứng nên phải làm nhẹ nhàng nếu không sẽ cảm thấy rát, rửa mặt rồi thấy da mịn hơi và có vẻ những phần da chết và mịn đầu đen vơi đi đáng kể, duy trì sử dụng tuần 2 3 lần và thường xuyên mình thấy rất thích, da có vẻ đỡ mụn hơn và có phần mịn hơn",5
"Mình dùng cái này tầm 1 tuần thì thấy hết mấy cái mụn đầu đen ở mũi. Thật ra thì mũi mình cũng lấm tấm vài cái thôi chứ không nhiều. Mình thích cái mùi này nó thơm thơm, dùng xong thấy da mịn hẳn, sờ thích thích. Ngoài ra mình cũng không thấy có công hiệu gì hơn :)",5
"Tiki đóng gói rất là cẩn thận! Sau khi sử dụng sản phẩm thì da mình rất mượt mà và lán mịn. Mùi thơm dễ chịu, sảng khoái. Cảm giác thật tươi mát sau mỗi lần sử dụng. Mình rất tin dùng dòng sản phẩm St. Ives. Xuất xứ từ Mỹ nên rất yên tâm! ",5
"Dùng rất hài lòng , mỗi tội hạt to lên làm tổn thương da , dùng 2 lần 1 tuần là ok",5
"Sữa Rửa Mặt Tẩy Tế Bào Chết ST.IVES Tươi Mát Da Hương Mơ là sản phẩm mình dùng rất lâu rồi và vừa qua mình tiếp tục mua thêm 2 lọ nữa cho người thân của mình, mọi người dùng xong và có phản hồi lại rất thích và sẽ giới thiệu thêm người khác dùng nữa. ôi thích quá khi lần nào mua tiki cũng đang có chương trình giảm giá. mong tiki sẽ kinh doanh tốt ạ.",5
"Đây là lần đầu mình sử dụng sản phẩm của hãng này nên cũng rất trông chờ và em này hoàn toàn cuốn hút mình. Mùi thơm cực thích, đang tìm xem hãng có sữa tắm mùi này không hihi. Tẩy xong da không trắng lên mà chỉ hơi sáng, mềm mịn rất thích. Tuýp lại to nữa, để ở đâu là thơm phức đến đấy. Giá thành vô cùng rẻ cho chất lượng. Vô cùng ưng ý.",5
"Mình mua sp này khi tiki đang giảm giá, mùa dùng thử thôi vì mình k biết nhãn hiệu này; nhưng mình tin tưởng các sp bán trên Tiki sẽ k làm mình thất vọng. Thật vậy, Tiki gói hàng rất đẹp; sp thì khỏi nói 10/10 luôn ấy; nhưng mình lưu ý các bạn dùng để tấy tế bào chết cho body thôi nhé vì scrub này hạt hơi to; sau khi sử dungj xong da mình như được refresh rất mịn. Các bạn cũng thử xem nhé vì đây là sp rất tốt nhưng giá thành lại phải chăng.",5
"Xài srm xong mình cảm thấy da sạch và thoáng, khá dễ chịu. Thêm nữa là sp chứa ít hóa chất nên mình không cảm thấy rát hay căng da quá mức, sp rửa trôi nhanh không gây nhờn rít vì tạo ít bọt, chỉ cần mát xa với hạt tẩy tế bào chết là đủ sạch và thư giãn rồi. Giá cả hơi cao nhưng nhãn hiệu của Mỹ, lượng srm trong túyp khá nhiều, dùng được vài tháng. Tiki bán sp với giá hợp lý và xuất xứ đáng tin.",5
"Tẩy da chết bằng sản phẩm này, sau khi rửa xong cảm giác như mụn cám trên mặt bay đi hết và da rất mịn và sáng, mùi cũng thơm dịu nhẹ, tẩy xong da mặt không rát mà rất mềm mịn, mình mua vào đợt tiki khuyến mãi nên có 79k thôi, như  vậy là quá rẻ đối với một sản phẩm của Mĩ chất lượng khá tốt!",5
Nói thật là lần đầu mua và sài sản phẩm này thấy hợp da và tốt hơn nhìu vs những sữa rữa mặt mắc tiền khác từng sài..tuy da có mụn ích nhưng khi rữa và matxa thì đã và khi rữa mặt thì ôi thui da nó láng và trong mịn lám và mát nữa. Với giá khuyến mãi còn 79k thì đây là sản phẩm quá rẻ và tốt đối vs mình. Mình sẽ ũm hộ kiti dài dài.,5
"Sp có giá quá rẻ và có chất lượng thì rất tốt. Mình dùng 2 lần/tuần, mỗi lần dùng xong thấy da mềm hẳn, các nhân mụn cũng mềm ra thậm chí có thể dùng tay để nặn, mùi thơm thì rất dễ chịu, cả tuýp thì to oạch, không biết bao giờ mới dùng hết nữa..",5
"Mình rất thích cái mùi thơm hương mơ của SRM này, để cái chai SRM này ở đâu là chỗ đó nó cứ phảng phất hương thơm. Trong sữa có mấy hạt nhỏ mịn để tẩy tế bào chết, thoa lên mặt massage nhẹ rất thích. Mình xài thử 1 thời gian thấy da mặt có cải thiện, da có sáng lên đôi chút.",5
"Mình rất thích sản phẩm này, hương thơm nhẹ nhàng và không gây kích ứng da, dễ dàng sử dụng. Sản phẩm này nhập khẩu bên Mĩ nên mình thấy rất an tâm sử dụng. Lại còn trúng đợt giảm giá mạnh nữa chứ. Luôn tin dùng và ủng hộ Tiki.",5
"Mình mua sản phẩm này cách đây một tuần. Mùi thơm và dễ chịu. Sữa rửa mặt có các hạt massage nên sau khi sửa mặt xong rất sạch, da mịn hơn, thoải mái và da cũngsáng hẳn lên. Đây là lần đầu mình sử dụng sữa rửa mặt tẩy tế bào chết nên cũng hơi e ngại nhưng sau khi thử sản phẩm này mình khá là yên tâm về chất lượng của sản phẩm. Sẽ còn ủng hộ dài dài sản phẩm này.",5
"Mình thấy sản phẩm nhận được nhiều phản hồi tích cực từ Tiki quá nên mua về dùng thử. Và thật sự đây là loại sữa rửa mặt mình thích nhất từ trước tới giờ. :) Dùng xong da mình vừa sạch, vừa mịn, mấy cái mụn đậu đen cũng bay mất tiu sau mấy lần dùng. Nên nhớ là các bạn chỉ nên dùng 2 đến 3 lần một tuần thôi nhé! Không là khô da đấy! Mùi thơm cũng dễ chịu nữa. 5* nhé!",5
Mình đã dùng khá nhiều sản phẩm scrub khác của Hàn Quốc với giá thành cao hơn nhưng đều cảm thấy không hiệu quả và phù hợp như St. Ives. Mùi thơm của sản phẩm rất dễ chịu và tuýt lớn có thể sử dụng toàn thân. Tuy nhiên cũng tùy loại da thôi và nếu da bạn nhạy cảm thì không nên sử dụng loại scrub có hạt lớn thế này. Dịch vụ giao hàng của Tiki nhanh chóng và sản phẩm được bao gói cẩn thận làm mình cảm thấy yên tâm. ,5
Trong các sản phẩm của ST.IVES thì mình kết nhất sữa rửa mặt tẩy tế bào chết. Hương mơ thơm ngất ngây và dễ chịu.  Có điều hạt hơi to nên khi mát xa mặt nhẹ nhàng để tránh bị xước nhé ! Dùng loại này tẩy tế bào chết cho body cũng rất ok. Nếu tiki có thêm dòng blemish control cho mụn đầu đen nữa thì tuyệt ! ,5
"Sữa Rửa Mặt Tẩy Tế Bào Chết ST.IVES Fresh Skin thực sự tốt. Mình qua nhà bạn được dùng thử thấy thích quá nên mua luôn. Lần nào mua hàng của tiki cũng rất ưng ý. Giao hàng nhanh, bọc cẩn thận. Cái này mìmh dùng mỗi ngày 1 lần vào buổi tối. Dùng xong da mịn và sạch lắm.",5
"Sữa rửa mặt tươi mát hương mơ St.Ives này sử dụng rất thỏa mái , đặc biệt sửa rửa mặt  có hạt massage mặt rất thích , sau khi rửa xong mặt rất trơn láng , rất thích sờ lên mặt , hì hì . À đặc biệt thì mình rất thích chương trình giảm giá trên Tiki.vn , mà hình như giao hàng hơi lâu thì phải , chờ dài cổ á ",5
"Tẩy tế bào chết ST.IVES được review khá tốt trên mạng về giá thành cũng như chất lượng nên mình đã mua về dùng thử. Ấn tượng ban đầu là giá rẻ, mùi rất thơm. Những hạt tẩy tế bào chết khá to, bạn nào da mỏng có thể gây rát, và các bạn da nhạy cảm nên thử trước 1 lượng nhỏ lên tay hoặc 1 vùng nhỏ da mặt vì mình nghe khuyến cáo vỏ/ hạt  mơ có thể gây kích ứng cho da nhạy cảm. Dùng xong thấy da căng mịn và mềm hơn hẳn, không có cảm giác khô  căng như các loại sữa rửa mặt khác. Giá thành khá phù hợp với chất lượng, cho 5 sao :)",5
"Sản phẩm này sử dụng rất tốt, hương thơm nồng nàn và thơm mát, rửa xong mặt rất nhẹ và mịn. Tiki bán sản phẩm này giá rất rẻ, lại thường có chương trình khuyến mãi đi kèm. Giao hàng rất nhanh, nhân viên giao hàng rất thân thiện và chuyên nghiệp.",5
